student_id,age,gender,school_type,parent_education,study_hours,attendance_percentage,internet_access,travel_time,extra_activities,study_method,math_score,science_score,english_score,overall_score,final_grade,race_ethnicity,lunch,test_preparation_course,reading_score,writing_score
2642,16,female,private,graduate,7.1,64.8,yes,15-30 min,no,notes,77.2,81.1,80.3,78.3,c,group D,standard,none,73,46
2643,15,male,public,graduate,6.2,95.6,yes,<15 min,no,online videos,88.2,94.3,100.0,91.4,b,group A,standard,completed,67,83
2644,16,female,private,diploma,1.6,59.6,yes,<15 min,yes,mixed,34.3,16.7,37.5,30.8,f,group B,standard,none,51,84
2645,16,other,public,graduate,1.0,53.2,yes,30-60 min,yes,mixed,23.2,34.4,34.3,28.0,f,group A,standard,none,62,45
2646,14,female,public,diploma,7.6,81.0,yes,15-30 min,yes,notes,100.0,95.9,100.0,95.5,a,group E,free/reduced,none,57,79
2647,17,other,private,no formal,1.0,97.9,yes,30-60 min,no,textbook,71.3,64.2,48.2,53.4,e,group A,standard,none,52,57
2648,18,other,private,no formal,7.8,52.9,yes,>60 min,no,notes,93.7,90.6,87.5,92.2,b,group A,free/reduced,completed,95,53
2649,19,other,public,diploma,3.7,87.3,yes,15-30 min,no,mixed,81.8,62.6,61.8,74.1,c,group E,standard,completed,55,58
2650,15,other,public,phd,3.2,55.4,yes,<15 min,yes,online videos,51.1,47.0,56.6,54.7,e,group A,free/reduced,completed,87,83
2651,19,female,public,high school,5.4,56.8,yes,<15 min,yes,coaching,48.5,47.6,85.8,59.8,d,group B,free/reduced,none,82,64
2652,19,other,public,graduate,4.2,96.8,yes,>60 min,yes,mixed,83.2,80.8,85.8,79.3,c,group E,standard,completed,59,98
2653,19,male,public,no formal,3.4,85.1,yes,30-60 min,yes,mixed,52.0,70.2,47.3,63.0,d,group A,standard,completed,75,56
2654,16,other,private,graduate,5.3,78.0,no,30-60 min,no,textbook,64.1,56.9,64.6,71.1,c,group C,standard,none,96,82
2655,19,female,public,high school,3.1,58.2,no,<15 min,yes,group study,43.9,48.0,51.2,44.1,e,group D,standard,none,41,50
2656,17,other,private,diploma,0.8,78.0,yes,30-60 min,yes,online videos,40.8,49.3,44.8,42.0,e,group A,free/reduced,none,91,63
2657,14,female,public,post graduate,6.7,53.1,yes,<15 min,yes,mixed,72.9,78.0,71.6,73.4,c,group B,standard,none,67,41
2658,15,male,public,diploma,4.4,69.7,yes,>60 min,no,mixed,81.2,56.8,62.8,70.3,c,group B,free/reduced,completed,84,83
2659,18,other,public,phd,5.7,85.2,no,15-30 min,no,online videos,98.4,100.0,77.2,88.6,b,group B,free/reduced,none,43,56
2660,14,other,public,no formal,4.8,78.4,yes,<15 min,no,group study,87.2,81.1,63.5,77.6,c,group B,standard,none,40,84
2661,16,male,public,no formal,5.1,83.8,yes,>60 min,no,textbook,75.4,57.6,88.6,73.6,c,group D,free/reduced,none,54,46
2662,18,male,public,high school,2.1,55.8,yes,>60 min,yes,notes,34.0,41.0,49.4,46.8,e,group D,free/reduced,none,61,58
2663,14,female,private,high school,7.5,87.9,yes,30-60 min,no,textbook,93.9,91.1,100.0,97.1,a,group C,free/reduced,completed,55,60
2664,16,female,private,diploma,3.9,97.8,yes,>60 min,yes,online videos,57.5,61.6,65.8,64.0,d,group E,standard,completed,64,80
2665,15,female,public,phd,7.4,95.4,yes,15-30 min,no,mixed,90.3,100.0,91.2,89.1,b,group B,free/reduced,completed,40,46
2666,17,male,private,high school,6.6,54.4,yes,>60 min,yes,textbook,76.6,67.9,63.9,65.5,d,group C,standard,completed,49,51
2667,15,female,private,diploma,5.9,54.9,no,<15 min,no,group study,63.4,58.5,56.1,60.0,d,group D,free/reduced,completed,98,96
2668,19,female,private,no formal,4.0,75.7,no,15-30 min,yes,mixed,67.1,84.4,56.1,68.6,d,group E,free/reduced,completed,63,48
2669,14,other,private,post graduate,0.7,76.2,yes,>60 min,no,coaching,35.8,33.6,21.6,28.7,f,group E,free/reduced,none,56,81
2670,19,female,private,graduate,2.9,92.9,yes,30-60 min,yes,textbook,67.4,89.2,51.5,68.1,d,group B,free/reduced,completed,87,72
2671,18,female,private,no formal,5.5,68.4,yes,30-60 min,yes,textbook,65.5,68.3,55.6,67.2,d,group C,free/reduced,none,99,43
2672,19,male,public,diploma,3.0,75.7,yes,30-60 min,no,textbook,71.1,80.3,64.5,64.1,d,group E,standard,none,58,51
2673,19,female,private,high school,1.2,60.2,yes,<15 min,no,group study,37.0,11.7,27.9,32.4,f,group C,standard,completed,50,92
2674,15,female,public,diploma,4.4,97.3,yes,<15 min,no,coaching,60.5,74.6,66.4,67.1,d,group C,free/reduced,completed,70,83
2675,19,male,public,high school,1.7,56.0,yes,<15 min,no,group study,16.3,28.8,42.6,30.6,f,group B,standard,none,52,53
2676,17,other,private,post graduate,2.8,95.2,yes,<15 min,yes,group study,56.5,57.6,61.8,54.8,e,group A,standard,none,42,83
2677,19,other,public,no formal,4.3,94.5,yes,<15 min,yes,mixed,62.0,69.8,67.8,65.5,d,group C,standard,completed,61,77
2678,19,male,private,graduate,1.4,52.5,yes,>60 min,yes,mixed,33.7,44.8,25.1,38.1,f,group A,standard,completed,64,80
2679,17,female,public,post graduate,1.3,88.8,yes,30-60 min,yes,notes,33.5,55.2,27.5,38.8,f,group B,free/reduced,completed,82,51
2680,16,other,public,no formal,2.1,66.9,yes,15-30 min,yes,textbook,42.1,49.0,36.6,43.3,e,group E,free/reduced,completed,70,40
2681,14,male,public,phd,4.9,61.2,no,15-30 min,yes,online videos,70.5,70.2,62.5,70.1,c,group C,free/reduced,completed,49,94
2682,14,male,private,post graduate,7.5,70.1,yes,<15 min,no,textbook,84.5,95.2,69.6,90.1,b,group C,free/reduced,none,98,71
2683,16,female,private,high school,2.3,96.2,yes,30-60 min,yes,mixed,53.6,53.0,77.1,61.9,d,group E,free/reduced,none,70,65
2684,18,male,private,diploma,5.9,69.9,yes,>60 min,yes,textbook,50.1,86.6,69.7,67.3,d,group E,standard,none,44,67
2685,17,female,public,post graduate,1.9,62.1,yes,30-60 min,yes,online videos,46.9,40.1,52.6,46.6,e,group D,free/reduced,completed,93,41
2686,16,male,public,graduate,5.3,76.2,yes,<15 min,yes,notes,82.2,82.9,71.1,74.8,c,group E,standard,none,67,41
2687,15,other,public,post graduate,1.5,70.5,yes,15-30 min,no,group study,31.6,42.9,33.2,30.3,f,group B,free/reduced,completed,50,74
2688,17,female,public,phd,6.8,51.0,yes,>60 min,yes,textbook,66.9,87.3,80.2,81.3,c,group C,standard,completed,63,91
2689,17,male,public,diploma,6.1,59.3,yes,30-60 min,yes,online videos,67.0,69.6,85.8,75.7,c,group B,standard,completed,67,85
2690,19,other,private,no formal,5.6,50.9,yes,>60 min,no,notes,44.9,48.5,62.7,55.5,d,group A,standard,completed,73,41
2691,18,male,public,diploma,0.6,76.1,yes,15-30 min,yes,notes,31.9,52.6,38.3,41.0,e,group C,free/reduced,completed,69,92
2692,17,female,public,graduate,6.8,82.1,yes,>60 min,no,textbook,89.6,100.0,82.8,97.0,a,group B,standard,none,56,76
2693,19,other,public,post graduate,1.6,85.9,yes,30-60 min,yes,coaching,43.5,45.8,38.1,50.2,e,group A,standard,completed,75,88
2694,16,other,public,high school,4.5,60.4,yes,30-60 min,no,coaching,89.9,59.1,61.9,67.1,d,group E,free/reduced,completed,59,57
2695,19,male,public,phd,6.3,90.3,no,>60 min,yes,mixed,88.1,87.3,94.7,93.7,b,group C,free/reduced,completed,88,53
2696,16,female,private,no formal,5.2,70.6,yes,30-60 min,yes,notes,60.0,81.7,67.8,79.7,c,group A,standard,completed,40,98
2697,14,other,private,graduate,6.6,52.5,no,<15 min,yes,notes,78.9,93.1,65.9,68.9,d,group B,free/reduced,completed,86,79
2698,16,other,private,diploma,5.8,96.4,yes,<15 min,yes,online videos,85.6,72.4,94.4,84.5,c,group D,free/reduced,completed,47,54
2699,14,male,public,post graduate,6.2,84.7,yes,<15 min,no,notes,89.9,58.2,90.1,81.5,c,group B,free/reduced,completed,81,74
2700,14,other,public,high school,2.7,78.1,yes,>60 min,yes,textbook,56.0,57.2,53.2,56.8,d,group A,standard,completed,61,56
2701,19,male,public,phd,3.3,52.0,yes,30-60 min,no,textbook,63.2,43.7,49.7,49.9,e,group A,standard,none,93,75
2702,18,female,public,no formal,4.3,50.7,yes,15-30 min,yes,textbook,55.3,50.2,65.7,53.8,e,group C,free/reduced,completed,72,43
2703,15,male,private,post graduate,4.9,78.2,yes,15-30 min,no,online videos,88.6,67.8,93.0,79.1,c,group E,standard,completed,81,58
2704,19,male,public,diploma,5.7,93.9,yes,30-60 min,no,notes,100.0,100.0,94.3,91.2,b,group A,free/reduced,completed,40,64
2705,14,male,private,graduate,4.7,82.4,no,>60 min,no,online videos,59.4,58.4,71.7,63.2,d,group B,free/reduced,none,83,48
2706,15,male,public,high school,5.8,50.3,no,<15 min,yes,group study,67.5,70.5,74.6,65.6,d,group D,standard,none,42,76
2707,18,other,public,diploma,1.6,81.9,no,30-60 min,no,coaching,47.3,51.4,33.4,35.7,f,group C,free/reduced,completed,63,49
2708,15,female,private,diploma,3.5,67.4,yes,<15 min,no,notes,61.6,54.5,50.9,56.7,d,group A,free/reduced,completed,77,95
2709,18,female,private,high school,7.3,56.1,yes,15-30 min,yes,textbook,98.2,79.9,96.8,88.1,b,group D,free/reduced,completed,55,42
2710,19,female,private,no formal,2.1,90.6,no,>60 min,yes,coaching,79.7,54.2,69.1,55.5,d,group D,standard,completed,71,45
2711,14,female,private,diploma,1.6,78.8,yes,30-60 min,no,textbook,35.8,39.7,34.7,40.7,e,group A,free/reduced,none,48,58
2712,14,male,public,diploma,6.1,86.2,yes,15-30 min,yes,coaching,88.4,96.9,84.7,91.6,b,group D,standard,completed,62,90
2713,19,male,public,post graduate,2.0,58.3,yes,>60 min,no,mixed,30.9,46.5,41.2,46.4,e,group A,standard,completed,64,54
2714,17,other,private,diploma,3.9,55.8,yes,15-30 min,yes,textbook,50.6,62.1,43.2,61.2,d,group B,standard,none,78,87
2715,17,male,public,graduate,5.8,75.7,yes,15-30 min,yes,group study,74.3,76.9,64.5,81.5,c,group C,free/reduced,none,79,40
2716,16,other,public,diploma,4.1,76.4,yes,15-30 min,no,mixed,58.5,57.1,40.2,55.1,d,group E,free/reduced,none,56,99
2717,16,other,public,diploma,7.3,79.1,yes,>60 min,yes,notes,89.3,95.0,89.5,91.7,b,group A,standard,none,60,70
2718,18,male,private,post graduate,7.1,87.2,yes,>60 min,yes,notes,87.1,98.3,87.2,92.8,b,group C,free/reduced,completed,81,80
2719,17,male,private,post graduate,4.3,83.2,yes,15-30 min,no,textbook,74.4,59.7,69.7,76.3,c,group B,standard,none,82,90
2720,14,male,private,phd,7.7,83.8,no,30-60 min,no,textbook,94.2,88.2,97.5,100.0,a,group A,free/reduced,completed,97,71
2721,17,female,private,diploma,2.7,58.7,yes,30-60 min,yes,notes,37.0,25.8,53.5,40.0,f,group D,standard,none,76,66
2722,18,male,public,no formal,2.3,70.9,yes,15-30 min,no,group study,37.1,61.5,54.1,51.9,e,group C,standard,none,74,89
2723,14,other,private,graduate,5.5,80.0,yes,15-30 min,yes,group study,87.2,61.9,72.5,73.5,c,group D,standard,completed,59,45
2724,16,female,public,diploma,4.8,75.9,no,>60 min,yes,online videos,63.9,62.0,71.7,66.4,d,group A,free/reduced,none,68,68
2725,18,other,public,no formal,2.4,65.2,yes,>60 min,yes,mixed,47.5,53.4,45.7,53.5,e,group D,free/reduced,completed,54,58
2726,17,other,private,phd,3.3,97.2,yes,30-60 min,yes,notes,54.3,42.4,56.4,56.9,d,group D,standard,none,56,73
2727,14,female,public,graduate,2.2,57.0,no,30-60 min,no,coaching,25.0,28.8,25.2,33.8,f,group A,free/reduced,completed,74,79
2728,14,female,public,graduate,2.3,98.7,no,>60 min,no,notes,67.3,81.5,37.3,56.2,d,group E,free/reduced,none,76,97
2729,17,male,private,graduate,3.3,89.1,yes,<15 min,yes,notes,46.6,61.4,58.0,60.9,d,group B,standard,completed,66,55
2730,16,male,public,phd,7.4,79.8,yes,<15 min,yes,online videos,100.0,100.0,98.3,99.3,a,group B,standard,none,61,43
2731,19,female,private,post graduate,6.8,56.4,yes,>60 min,no,notes,95.7,74.7,74.7,79.6,c,group D,free/reduced,completed,93,55
2732,17,female,public,post graduate,4.3,78.2,no,15-30 min,yes,textbook,59.3,73.5,78.2,67.1,d,group C,standard,completed,48,60
2733,19,female,private,post graduate,4.1,54.4,yes,<15 min,yes,group study,37.6,54.3,59.3,58.9,d,group D,free/reduced,none,92,71
2734,15,male,public,post graduate,0.7,96.6,yes,30-60 min,yes,online videos,34.2,38.0,41.3,35.6,f,group D,standard,none,55,57
2735,16,other,private,post graduate,4.0,64.3,yes,>60 min,yes,group study,56.3,66.2,45.0,58.3,d,group B,free/reduced,none,76,70
2736,14,female,private,no formal,5.2,70.0,yes,<15 min,yes,mixed,71.9,68.8,84.7,73.3,c,group A,free/reduced,none,90,49
2737,17,female,public,diploma,6.3,81.8,yes,>60 min,no,mixed,83.8,95.4,94.5,90.2,b,group C,standard,completed,93,60
2738,15,female,public,high school,3.2,50.9,yes,30-60 min,yes,coaching,38.7,33.1,52.4,36.3,f,group A,free/reduced,none,48,91
2739,16,female,public,phd,7.4,77.1,yes,>60 min,yes,mixed,93.6,87.9,96.6,85.3,b,group B,standard,completed,67,74
2740,16,female,public,graduate,6.8,85.7,yes,30-60 min,no,notes,77.0,93.1,63.9,82.9,c,group C,free/reduced,none,99,47
2741,15,other,public,graduate,1.1,60.4,no,>60 min,no,notes,42.3,54.2,28.5,40.2,e,group D,standard,none,96,92
2742,14,female,public,graduate,7.3,57.7,yes,<15 min,yes,notes,72.1,89.9,68.5,79.4,c,group B,free/reduced,completed,97,91
2743,17,male,public,post graduate,2.2,74.4,yes,15-30 min,yes,group study,77.3,56.0,57.8,56.3,d,group E,free/reduced,none,40,54
2744,19,other,private,post graduate,7.4,76.8,yes,15-30 min,no,mixed,100.0,100.0,100.0,95.2,a,group C,free/reduced,completed,41,59
2745,15,male,private,high school,5.2,72.0,yes,30-60 min,no,mixed,96.7,86.8,75.1,77.6,c,group C,free/reduced,none,63,78
2746,16,male,private,phd,3.6,64.8,yes,>60 min,yes,textbook,70.3,56.6,64.4,61.5,d,group D,free/reduced,completed,90,46
2747,15,male,private,post graduate,3.8,70.5,yes,30-60 min,yes,textbook,38.8,41.3,42.4,51.8,e,group B,standard,completed,93,53
2748,18,other,private,high school,4.7,65.6,no,30-60 min,no,mixed,47.4,37.8,48.0,54.8,e,group A,free/reduced,completed,43,90
2749,16,female,public,graduate,6.8,62.5,yes,>60 min,no,online videos,87.8,98.7,85.3,81.1,c,group E,standard,completed,69,73
2750,19,male,private,diploma,6.8,73.6,yes,30-60 min,yes,notes,72.1,59.8,84.5,75.3,c,group D,free/reduced,none,62,82
2751,15,other,public,diploma,3.6,69.8,yes,<15 min,no,online videos,64.9,55.9,63.4,58.1,d,group E,standard,none,86,71
2752,14,male,private,phd,6.9,71.8,yes,>60 min,no,mixed,76.7,82.5,71.8,78.6,c,group D,standard,completed,72,70
2753,17,other,private,high school,4.0,50.0,yes,30-60 min,yes,textbook,69.0,49.0,53.4,61.0,d,group E,standard,none,72,50
2754,17,other,public,phd,3.6,84.6,yes,<15 min,no,coaching,81.2,78.3,54.9,61.6,d,group C,standard,none,47,97
2755,19,male,public,graduate,2.3,52.3,yes,<15 min,yes,textbook,28.6,65.8,43.5,41.9,e,group D,standard,none,58,60
2756,19,other,public,post graduate,6.7,60.3,yes,30-60 min,yes,online videos,63.5,81.0,96.0,79.7,c,group A,free/reduced,none,76,55
2757,19,female,public,post graduate,5.2,90.2,yes,>60 min,yes,online videos,83.4,84.1,84.3,86.1,b,group B,free/reduced,completed,81,62
2758,17,male,public,graduate,3.7,99.2,yes,>60 min,no,group study,75.1,68.5,76.5,75.7,c,group B,standard,completed,86,62
2759,16,female,public,high school,5.5,99.6,yes,15-30 min,no,textbook,84.4,93.5,99.8,89.7,b,group D,standard,completed,90,42
2760,16,female,public,phd,7.0,79.6,yes,>60 min,no,textbook,88.1,63.3,89.9,84.3,c,group A,free/reduced,none,49,90
2761,14,male,public,graduate,2.0,63.0,yes,<15 min,no,coaching,34.8,39.0,44.9,38.2,f,group C,free/reduced,none,98,89
2762,16,other,private,diploma,3.4,91.7,no,<15 min,no,coaching,53.3,68.7,61.5,61.4,d,group A,free/reduced,none,40,99
2763,16,male,public,high school,3.4,82.5,yes,<15 min,no,textbook,60.3,51.5,61.6,57.6,d,group B,standard,none,45,66
2764,14,other,public,no formal,1.1,99.3,yes,<15 min,no,group study,64.0,58.6,58.0,56.2,d,group B,free/reduced,completed,65,87
2765,15,other,private,high school,3.0,77.5,no,<15 min,yes,online videos,56.8,59.7,39.7,54.7,e,group E,free/reduced,completed,50,79
2766,17,female,private,no formal,6.2,76.3,yes,<15 min,yes,coaching,100.0,86.8,73.4,83.4,c,group B,free/reduced,completed,60,74
2767,16,male,public,phd,2.4,52.2,no,<15 min,yes,online videos,31.2,30.5,30.4,34.6,f,group E,free/reduced,completed,41,87
2768,19,male,public,diploma,6.6,59.7,no,15-30 min,yes,mixed,77.4,93.2,79.4,86.4,b,group E,free/reduced,none,58,99
2769,16,male,public,graduate,7.7,83.3,yes,<15 min,no,textbook,100.0,91.7,93.0,100.0,a,group B,standard,none,80,69
2770,19,female,public,post graduate,2.2,99.7,yes,15-30 min,yes,textbook,41.9,49.4,79.8,59.6,d,group A,standard,completed,72,72
2771,17,other,private,phd,3.6,73.8,yes,15-30 min,yes,textbook,86.5,60.1,69.9,66.7,d,group A,standard,completed,61,50
2772,14,male,public,diploma,1.5,51.5,yes,30-60 min,no,textbook,56.0,41.9,51.3,39.3,f,group E,standard,none,94,84
2773,15,other,public,no formal,5.7,70.0,yes,<15 min,yes,online videos,78.7,47.4,42.9,65.5,d,group D,standard,none,44,88
2774,18,male,public,graduate,4.1,56.3,no,<15 min,no,mixed,41.6,53.0,82.1,64.7,d,group E,free/reduced,none,83,65
2775,17,male,private,phd,4.9,98.0,yes,>60 min,no,online videos,70.2,63.2,63.5,74.4,c,group A,standard,completed,48,61
2776,15,female,public,diploma,6.3,57.1,yes,30-60 min,yes,online videos,67.0,68.8,83.3,67.3,d,group A,free/reduced,completed,76,69
2777,17,other,public,no formal,6.3,55.9,yes,15-30 min,no,group study,83.4,74.4,76.7,82.6,c,group E,standard,completed,53,70
2778,19,other,private,post graduate,4.4,72.9,yes,>60 min,yes,textbook,63.2,45.3,45.1,56.4,d,group B,free/reduced,completed,47,82
2779,16,female,private,graduate,7.1,77.1,no,30-60 min,yes,notes,100.0,77.4,96.4,90.5,b,group D,standard,none,68,50
2780,14,male,public,no formal,7.5,85.9,no,<15 min,no,online videos,100.0,90.4,86.4,100.0,a,group C,free/reduced,none,40,84
2781,15,male,private,no formal,5.2,68.4,yes,<15 min,no,mixed,86.3,73.0,76.5,78.8,c,group C,free/reduced,none,86,96
2782,19,other,private,graduate,0.8,94.8,yes,<15 min,yes,group study,50.4,40.0,36.6,51.8,e,group C,free/reduced,completed,67,49
2783,18,male,public,no formal,6.3,79.9,no,15-30 min,yes,notes,90.0,92.1,100.0,90.4,b,group D,free/reduced,completed,87,89
2784,19,other,private,high school,7.2,52.4,no,<15 min,no,mixed,85.4,76.3,68.9,78.1,c,group E,free/reduced,none,73,69
2785,19,other,public,high school,4.7,51.7,yes,30-60 min,yes,mixed,55.5,79.3,74.0,67.4,d,group B,standard,none,51,79
2786,14,other,public,diploma,5.8,73.4,yes,>60 min,yes,group study,68.0,86.6,72.5,69.6,d,group E,standard,none,68,76
2787,15,male,private,post graduate,3.2,72.0,yes,30-60 min,yes,coaching,65.8,47.8,55.4,49.5,e,group E,standard,completed,55,67
2788,14,male,private,diploma,4.3,72.6,yes,30-60 min,no,textbook,64.3,62.5,53.3,57.7,d,group D,free/reduced,none,81,92
2789,14,male,public,phd,6.5,52.9,yes,>60 min,yes,online videos,87.7,83.4,80.7,77.1,c,group C,standard,completed,50,85
2790,19,female,public,graduate,7.1,52.7,yes,15-30 min,yes,group study,71.6,69.5,89.2,68.6,d,group A,free/reduced,completed,50,95
2791,19,female,public,diploma,1.4,53.0,yes,30-60 min,yes,mixed,36.8,19.2,26.2,26.9,f,group C,standard,completed,75,43
2792,14,male,public,graduate,0.6,86.7,yes,15-30 min,yes,textbook,43.7,42.1,32.7,38.5,f,group B,free/reduced,none,72,54
2793,18,female,public,no formal,3.3,80.1,yes,>60 min,no,coaching,74.5,43.0,46.9,55.7,d,group B,free/reduced,completed,65,92
2794,17,male,public,phd,3.4,56.8,yes,>60 min,no,coaching,35.8,43.9,42.2,40.0,f,group B,standard,none,50,42
2795,14,female,public,high school,6.3,71.5,yes,30-60 min,yes,notes,66.3,72.1,69.6,73.6,c,group C,free/reduced,completed,52,77
2796,19,male,private,phd,0.6,97.1,yes,>60 min,yes,online videos,17.4,36.4,29.4,34.7,f,group A,free/reduced,completed,65,94
2797,19,other,private,graduate,6.2,53.5,yes,>60 min,yes,mixed,65.4,66.7,65.8,65.7,d,group E,standard,completed,73,42
2798,17,male,private,high school,4.5,59.5,yes,15-30 min,no,online videos,69.3,73.8,52.1,60.1,d,group A,free/reduced,completed,68,59
2799,18,other,public,diploma,5.7,69.5,yes,30-60 min,no,group study,83.2,63.0,70.3,70.6,c,group B,standard,none,87,49
2800,16,male,private,no formal,4.3,61.8,yes,15-30 min,no,online videos,66.1,73.9,56.7,65.6,d,group D,free/reduced,none,45,66
2801,18,male,private,graduate,6.4,57.9,yes,<15 min,no,mixed,85.7,72.8,82.7,71.9,c,group C,standard,none,91,70
2802,16,male,private,no formal,3.8,98.7,yes,>60 min,no,textbook,70.9,82.3,54.7,67.9,d,group D,standard,completed,80,49
2803,19,female,private,graduate,3.1,88.3,no,<15 min,no,textbook,44.8,43.4,50.2,56.4,d,group D,standard,none,46,55
2804,14,other,public,high school,5.3,86.5,no,>60 min,yes,textbook,79.2,69.1,87.9,70.1,c,group E,free/reduced,none,44,45
2805,15,male,private,no formal,3.8,96.6,yes,30-60 min,yes,notes,57.2,66.6,56.8,63.1,d,group A,free/reduced,none,90,44
2806,19,other,private,high school,2.8,59.4,yes,<15 min,yes,notes,50.4,54.5,48.9,54.7,e,group E,free/reduced,completed,94,95
2807,15,other,public,no formal,7.4,94.5,yes,>60 min,no,mixed,100.0,81.7,94.6,97.2,a,group D,standard,completed,62,89
2808,15,female,private,phd,5.9,99.1,no,30-60 min,no,textbook,100.0,88.6,100.0,95.1,a,group D,standard,none,62,46
2809,18,female,public,phd,2.0,79.3,no,<15 min,no,notes,54.0,41.3,33.6,49.7,e,group D,free/reduced,completed,91,41
